rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
7676,5695,2.0,2,1000,4,2.0,7,1,0,1,0,1,1,0,1,Tribeca
6418,3820,1.0,1,665,8,25.0,16,1,0,0,0,0,0,0,0,Midtown East
5728,3753,0.0,1,523,1,10.0,29,1,0,0,0,0,0,0,0,Chelsea
9320,2795,2.0,1,750,11,4.0,91,0,0,1,0,0,0,0,0,Upper East Side
3987,3600,1.0,1,764,7,7.0,29,1,0,0,0,0,0,0,0,Upper West Side
5319,2695,1.0,1,575,9,5.0,116,0,0,0,0,0,0,0,0,East Village
6241,7425,1.0,2,1038,3,12.0,52,1,0,0,0,0,0,0,0,Tribeca
5461,4250,1.0,1,850,3,3.0,96,0,0,0,0,0,0,0,0,West Village
412,9900,3.0,3,1685,3,43.0,15,1,1,0,1,1,0,0,1,Midtown East
8601,4400,1.5,1,1000,6,8.0,58,0,0,0,0,1,1,0,0,Midtown East
1717,2650,1.0,1,780,5,12.0,7,1,0,0,0,0,0,0,0,East Harlem
1054,6295,2.0,2,1300,4,41.0,15,1,1,0,1,1,1,0,1,Midtown
11285,14995,2.0,2,2041,2,2.0,116,0,0,0,0,1,0,0,0,Greenwich Village
7578,12000,4.0,3,2468,10,9.0,116,0,0,0,0,1,0,0,0,Upper East Side
9239,2800,1.0,1,600,10,6.0,30,0,0,0,0,0,0,0,0,Midtown East
1340,5300,2.0,2,1001,3,4.0,18,1,0,0,0,0,0,0,0,Battery Park City
3326,2965,0.0,1,412,6,8.0,113,1,0,0,0,0,0,0,0,Upper West Side
1592,6500,1.0,1,646,3,9.0,27,0,0,1,1,1,1,0,0,Chelsea
3334,3000,0.0,1,700,6,3.0,57,1,0,1,0,0,0,1,0,Midtown East
1077,4250,1.0,1,890,1,5.0,180,0,0,0,0,0,0,0,0,Financial District
3562,4600,1.0,1,850,3,7.0,87,0,0,0,0,0,0,0,0,East Village
2353,3300,2.0,1,950,9,3.0,106,0,0,0,1,1,0,0,0,Upper East Side
9023,3375,2.0,1,800,6,4.0,106,0,0,0,0,0,0,0,0,Upper West Side
10462,3499,1.0,1,650,1,7.0,51,1,0,0,0,1,1,0,0,Midtown West
7742,9750,2.0,2,1518,4,14.0,10,0,0,0,0,0,0,0,0,Flatiron
10123,2625,0.0,1,520,1,7.0,104,1,0,0,0,0,0,0,0,Midtown South
9300,5400,1.0,1,811,6,19.0,5,1,0,0,0,0,0,0,0,Battery Park City
2090,6900,2.0,2,1175,6,7.0,5,1,0,0,0,0,0,0,0,Battery Park City
7921,2700,1.0,1,575,2,1.0,59,0,1,0,1,1,0,0,1,Upper West Side
10145,4745,1.0,1,719,2,20.0,16,1,1,1,1,1,0,0,1,Flatiron
7653,2595,1.0,1,650,7,15.0,106,0,0,0,0,0,0,0,0,East Village
5176,4750,2.0,2,825,1,3.0,31,0,0,0,0,0,0,0,0,Flatiron
7904,3775,1.0,1,800,3,6.0,91,1,0,0,0,0,0,0,0,Midtown
2340,5000,1.0,1,895,9,18.0,15,0,0,0,0,1,0,0,0,Midtown East
8841,3808,0.0,1,446,2,35.0,13,1,1,0,1,1,0,0,1,Flatiron
9376,5200,3.0,2,1012,12,6.0,32,0,1,0,1,1,0,0,1,Midtown East
9290,6100,1.0,1,991,3,39.0,11,0,0,0,0,1,1,0,0,Flatiron
9202,3500,1.0,1,800,3,36.0,29,0,1,0,1,1,0,0,1,Upper East Side
492,7750,2.0,2,1400,4,9.0,47,0,0,0,0,0,0,0,1,Upper West Side
11185,3850,1.0,1,745,5,12.0,10,1,0,1,0,0,0,0,0,Upper West Side
1106,6650,3.0,2,1040,4,8.0,37,0,0,0,0,0,0,0,0,Midtown West
3123,3300,1.0,1,850,11,4.0,77,0,0,0,0,0,0,0,0,Upper East Side
2153,5600,1.0,1,982,7,33.0,6,1,0,1,0,0,1,0,0,Midtown South
7997,3300,1.0,1,750,3,4.0,96,0,0,0,0,0,0,0,0,Upper East Side
9696,2800,0.0,1,516,0,13.0,87,0,1,0,0,0,1,0,0,Financial District
149,6000,2.0,2,1265,8,20.0,9,0,0,0,1,1,0,1,0,Upper West Side
10014,2700,1.0,1,605,11,2.0,50,0,1,1,1,1,1,0,1,Midtown East
6550,6250,1.0,1,917,3,3.0,116,0,1,1,1,1,0,0,1,Flatiron
8150,2895,1.0,1,600,3,3.0,105,0,0,0,1,1,1,0,1,Upper West Side
818,4500,2.0,2,1000,6,3.0,28,0,0,0,0,1,0,0,0,Midtown East
1775,13000,2.0,2,1549,3,15.0,89,0,1,0,1,1,0,0,1,Upper East Side
9943,5500,2.0,2,1100,10,4.0,10,1,0,0,0,0,0,0,0,Chelsea
450,3750,1.0,1,950,3,7.0,57,0,0,0,1,1,0,0,0,Midtown East
4608,15000,4.0,3,2300,5,3.0,116,1,0,0,0,0,1,0,0,Soho
4751,4150,1.0,1,800,1,10.0,24,1,1,0,0,1,1,0,0,Upper East Side
10751,2750,0.0,1,417,6,3.0,106,0,1,1,1,1,1,0,1,Greenwich Village
7675,3140,1.0,1,612,8,23.0,18,1,0,0,0,0,0,0,0,Upper East Side
10713,4500,2.0,1,800,2,3.0,76,0,1,0,1,1,1,0,0,Chelsea
4930,4700,1.0,1,1000,4,7.0,93,0,0,1,1,1,0,0,1,Midtown East
5805,2775,0.0,1,499,1,12.0,112,1,0,0,0,0,0,0,0,Financial District
5373,3100,0.0,1,549,2,6.0,84,0,0,0,0,0,0,0,0,Midtown West
6667,5740,2.0,2,1115,4,3.0,28,1,0,0,0,0,0,0,0,Upper West Side
7679,4295,1.0,1,670,3,10.0,13,1,0,0,0,0,0,0,0,Chelsea
9989,3360,1.0,1,624,5,20.0,17,1,1,1,0,1,1,1,0,Upper West Side
2759,4200,1.0,1,772,3,8.0,94,0,0,1,1,1,1,0,1,Midtown South
8577,2595,0.5,1,430,4,4.0,85,1,0,0,0,0,0,0,0,Financial District
1247,2400,1.0,1,575,3,3.0,96,0,0,1,0,0,0,0,0,Midtown West
9953,4300,1.0,1,875,8,36.0,29,0,0,0,1,0,0,0,0,Upper East Side
6415,6040,1.0,1,747,3,42.0,6,1,0,0,0,0,0,0,0,Chelsea
3954,9900,2.0,2,1164,8,23.0,10,0,0,0,0,0,0,0,0,Chelsea
9488,2800,1.0,1,650,11,3.0,43,0,1,0,0,0,1,0,1,Upper East Side
7564,6995,1.0,1,550,3,6.0,106,0,0,0,0,0,0,0,0,Soho
9247,4450,3.0,1,905,4,4.0,115,0,0,0,0,0,0,0,0,Gramercy Park
8569,6700,3.0,2,1040,4,24.0,37,0,0,0,0,0,0,0,0,Midtown West
6927,11500,3.0,3,2744,0,2.0,94,0,0,0,0,1,0,0,0,Midtown
10681,18000,3.0,2,2352,2,4.0,86,0,0,1,0,0,0,0,0,Soho
11283,7900,2.0,2,1437,1,17.0,19,0,0,0,1,1,1,0,0,Upper West Side
7888,3500,1.0,1,900,4,4.0,116,0,0,0,1,0,0,0,0,Lower East Side
1229,2395,0.0,1,400,8,21.0,86,1,0,0,0,0,0,0,0,Midtown East
8724,3970,1.0,1,577,1,10.0,29,1,0,0,0,0,0,0,0,Chelsea
1977,3133,1.0,1,676,2,7.0,48,1,0,0,0,0,0,0,0,Upper West Side
127,2600,0.0,1,650,2,2.0,31,0,0,1,1,1,1,0,0,Upper East Side
5309,2975,1.0,1,700,3,9.0,88,1,0,0,0,0,0,0,0,Midtown South
2026,12000,1.0,2,2700,3,33.0,30,1,1,1,0,0,1,0,0,Midtown South
8619,6018,2.0,2,1260,7,18.0,39,1,0,0,0,0,0,0,0,Upper East Side
11065,2650,0.0,1,408,3,4.0,57,0,0,0,1,0,0,0,0,Midtown East
5065,2680,1.0,1,600,8,4.0,39,1,0,0,0,1,0,0,0,Upper East Side
8820,2995,1.0,1,600,2,4.0,51,0,0,0,0,0,0,0,0,East Village
5455,8000,2.0,3,1500,4,6.0,10,0,0,0,0,0,1,0,0,Flatiron
2513,3200,2.0,1,950,3,5.0,77,0,0,0,0,0,0,0,0,Upper West Side
3564,1425,0.0,1,350,4,2.0,106,0,0,0,0,0,0,0,0,Central Harlem
1925,16000,3.0,3,2184,11,8.0,8,0,1,0,1,1,1,0,1,Upper East Side
9085,3800,1.0,1,620,2,23.0,30,0,0,0,0,0,0,1,0,Upper East Side
10048,6000,2.0,2,951,5,16.0,10,0,0,0,0,0,0,0,0,Upper West Side
7251,4900,3.0,1,792,6,1.0,116,0,0,0,0,0,0,0,0,East Village
10389,3200,1.0,1,712,2,4.0,9,1,0,0,0,1,1,0,0,Midtown West
2757,3525,2.0,2,777,6,5.0,106,0,1,1,1,1,1,0,1,Upper West Side
3246,3650,0.0,1,489,3,9.0,16,1,0,0,0,0,0,0,0,Chelsea
3675,13000,3.0,3,1698,43,4.0,10,0,0,1,0,0,0,0,0,Battery Park City
11013,3770,0.0,1,478,3,42.0,6,1,0,0,0,0,0,0,0,Chelsea
6885,2695,0.0,1,440,3,25.0,37,0,1,1,1,1,1,0,1,Midtown
8129,17000,3.0,2,2200,3,7.0,1,0,0,0,0,0,0,0,0,Lower East Side
3596,5495,2.0,2,1000,4,50.0,15,1,0,0,0,1,0,0,0,Midtown
3891,3215,1.0,1,554,6,5.0,14,1,0,0,0,0,0,0,0,Midtown West
1840,3355,1.0,1,602,7,28.0,39,1,0,0,0,0,0,0,0,Upper East Side
3060,8800,3.0,3,1685,11,31.0,15,1,0,0,0,0,0,0,0,Upper East Side
2270,6179,2.0,2,1004,4,7.0,19,1,1,0,1,1,1,1,1,Upper West Side
11331,3460,1.0,1,653,4,8.0,18,1,0,1,0,1,1,0,0,Upper West Side
5238,2400,1.0,1,500,2,4.0,116,0,0,0,1,1,1,0,0,Upper West Side
8748,4250,1.0,1,732,2,11.0,92,0,0,0,0,1,0,0,0,Upper West Side
8621,2625,0.5,1,396,4,14.0,85,1,0,0,0,0,0,0,0,Financial District
1856,3950,0.0,1,500,3,3.0,86,0,0,1,1,1,1,0,0,West Village
10423,3011,1.0,0,550,2,20.0,54,1,0,0,0,0,0,0,0,Financial District
2642,5000,1.0,1,706,3,7.0,116,0,0,0,0,0,0,0,0,Flatiron
3159,3700,1.0,1,760,5,41.0,30,0,0,0,0,0,0,0,0,Midtown East
6048,2790,1.0,1,700,2,2.0,81,1,0,0,1,1,0,1,1,Upper West Side
7673,6873,2.0,2,1231,2,20.0,16,1,0,0,0,0,0,0,0,Flatiron
1638,8500,2.0,2,1250,1,6.0,9,0,0,0,0,0,0,0,0,Soho
242,7650,2.0,2,1266,2,25.0,11,1,1,1,0,0,1,0,0,Midtown
3012,2600,2.0,1,950,3,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
7005,3450,0.0,1,550,4,37.0,12,1,0,0,0,0,0,0,0,Midtown South
6370,4400,2.0,2,1035,10,4.0,18,0,0,0,0,0,0,0,0,Upper East Side
2772,2900,0.0,1,556,3,30.0,13,0,0,0,0,0,0,0,0,Midtown
1692,3700,2.0,1,973,6,18.0,30,0,0,1,1,0,1,0,0,Upper East Side
3962,3500,1.0,1,705,5,3.0,30,1,0,0,0,0,1,0,0,Upper East Side
8371,2900,0.0,1,497,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
9733,1925,0.0,1,300,6,4.0,106,0,0,0,0,0,0,0,0,Lower East Side
5926,4500,1.0,1,959,2,11.0,106,0,0,0,0,0,0,0,0,Chelsea
2475,4745,1.0,1,808,43,6.0,8,1,0,0,0,0,0,0,0,Upper West Side
4255,3700,1.0,1,700,1,2.0,115,0,0,0,0,0,0,0,0,Soho
7772,2700,2.0,1,800,3,4.0,67,0,0,0,0,0,0,0,0,Washington Heights
376,3399,1.0,1,655,3,22.0,86,1,0,0,1,0,0,0,0,Financial District
6350,6950,2.0,2,1273,1,9.0,31,0,1,0,1,1,0,0,0,Flatiron
7632,4362,1.0,1,616,2,26.0,16,1,1,1,1,0,1,1,1,Flatiron
8533,3300,2.0,1,793,8,6.0,29,0,0,0,0,0,0,0,0,Upper East Side
9422,2050,1.0,1,550,8,1.0,106,0,1,0,0,1,1,0,1,Midtown West
11112,5200,4.0,2,2700,1,1.0,106,0,0,0,0,0,0,0,0,Central Harlem
10982,4000,2.0,1,700,2,3.0,106,0,0,0,0,0,0,0,0,Upper West Side
6030,13900,3.0,2,1980,12,5.0,9,0,0,0,0,1,0,0,0,Chelsea
9155,4300,1.0,1,895,4,4.0,90,0,0,0,0,0,1,0,0,Upper East Side
8230,3340,1.0,1,650,3,15.0,30,1,0,0,0,0,0,0,0,Upper West Side
6914,3655,1.0,1,586,2,14.0,99,1,1,0,1,1,1,0,0,Upper West Side
8107,2295,1.0,1,670,2,3.0,11,0,0,0,0,0,0,0,0,Central Harlem
5891,3500,1.0,1,700,2,3.0,96,0,0,0,0,0,0,0,0,West Village
8124,5950,1.0,1,967,2,30.0,11,0,0,0,0,0,0,0,0,Midtown West
2543,3650,0.0,1,548,1,3.0,5,0,0,1,0,0,0,0,0,Chelsea
10353,4344,1.0,1,586,3,2.0,16,1,0,0,0,0,1,0,0,Chelsea
5379,2800,1.0,1,600,11,4.0,96,0,0,0,0,0,0,0,0,Upper East Side
2312,3495,1.0,1,700,3,8.0,88,1,0,0,0,0,0,0,0,Midtown South
7496,2700,1.0,1,650,1,5.0,54,0,0,0,0,0,0,0,0,Upper East Side
4183,5000,1.0,1,620,4,3.0,2,0,0,0,0,0,0,0,0,Midtown East
10218,8500,2.0,2,1377,6,17.0,2,0,0,0,0,0,0,0,0,Gramercy Park
4603,2100,1.0,1,505,5,2.0,2,0,0,0,0,0,0,0,0,Washington Heights
805,6000,2.0,2,1166,2,12.0,58,0,0,1,1,1,0,0,0,Midtown East
5782,4200,1.0,1,601,3,10.0,29,0,0,0,0,0,0,0,0,Chelsea
7677,6395,2.0,2,1000,4,6.0,7,1,0,0,0,0,0,0,0,Tribeca
4369,3250,0.0,1,650,7,2.0,84,0,0,0,1,0,0,0,0,Chelsea
1699,4027,1.0,1,592,4,10.0,19,1,0,0,0,0,1,0,0,Upper West Side
9168,2850,2.0,1,700,7,5.0,106,0,0,0,0,0,0,0,0,Upper East Side
1061,8500,2.0,2,1215,5,30.0,84,0,0,0,1,1,0,0,1,Upper West Side
5348,4260,1.0,1,664,2,11.0,13,1,0,0,0,0,0,0,0,Flatiron
10525,4009,1.0,1,650,12,12.0,4,1,0,0,0,0,0,0,0,Midtown West
4963,6150,2.0,2,1500,3,3.0,94,0,0,0,0,0,0,0,0,Midtown South
2410,3850,1.0,1,655,1,8.0,12,0,1,1,1,1,1,0,1,Flatiron
6891,4500,1.0,1,768,2,48.0,9,0,0,0,1,1,1,0,0,Midtown West
4011,4990,1.0,1,697,2,26.0,13,1,0,0,0,0,0,0,0,Flatiron
683,5500,1.0,2,1467,9,7.0,87,0,0,0,0,0,0,0,0,Midtown East
11190,9000,1.0,1,1450,4,11.0,89,0,1,1,1,1,1,0,1,Midtown
3883,3800,0.0,1,448,10,4.0,116,1,0,0,0,0,0,0,0,West Village
2889,10000,3.0,2,1612,3,31.0,11,0,0,0,0,0,0,0,0,Flatiron
8907,3350,3.0,2,1300,3,3.0,96,0,1,0,1,1,0,1,0,Inwood
10761,2500,0.5,1,600,2,2.0,57,0,1,0,1,1,0,1,1,Midtown East
8060,4055,1.0,1,804,5,15.0,17,1,0,0,0,0,0,0,0,Upper West Side
1232,3400,1.0,1,850,3,6.0,87,0,0,0,0,0,0,0,0,Upper West Side
5885,1925,1.0,1,650,2,1.0,92,0,0,0,0,0,0,0,0,Washington Heights
5931,7500,2.0,2,1400,5,8.0,9,0,0,1,0,1,0,1,1,Midtown
4906,2100,0.0,1,408,3,6.0,106,0,0,0,0,0,0,0,0,Greenwich Village
4385,4965,1.0,1,688,2,3.0,8,1,0,0,0,0,0,0,0,Midtown South
10855,3050,0.0,1,600,10,32.0,30,1,0,0,0,0,0,0,0,Upper East Side
10753,10900,2.0,2,1589,1,2.0,13,0,0,0,1,1,1,0,1,Soho
6655,2950,1.0,1,550,9,16.0,36,0,0,0,1,1,0,0,0,Midtown East
7092,3150,0.0,1,545,2,12.0,85,1,0,0,0,0,0,0,0,Upper West Side
411,1450,0.0,1,450,3,1.0,90,0,0,0,0,0,0,0,0,Hamilton Heights
6524,2395,0.0,1,390,8,5.0,28,1,1,1,1,1,0,0,1,Midtown West
6492,4450,1.0,1,1122,4,7.0,52,1,0,0,0,0,0,0,0,Midtown East
1863,4850,1.0,1,936,1,3.0,52,1,0,0,0,0,0,0,0,East Village
7808,3662,1.0,1,643,4,15.0,2,0,0,0,0,0,0,0,0,Midtown East
4339,8995,1.0,2,1553,4,7.0,110,0,1,1,1,1,1,0,1,Tribeca
7783,3399,2.0,1,895,4,2.0,106,0,0,0,0,0,0,0,0,Midtown West
5482,15000,3.0,3,2000,2,12.0,53,0,0,0,1,0,1,1,0,Central Park South
5855,4000,1.0,1,783,1,19.0,33,0,0,0,0,0,0,0,0,Upper West Side
2221,4200,1.0,1,750,1,3.0,29,0,0,0,1,1,0,0,0,Midtown West
9429,3500,1.0,1,768,3,9.0,53,0,0,0,0,0,0,0,0,Upper East Side
10069,2500,2.0,1,900,4,4.0,106,0,0,0,0,0,0,0,0,Midtown East
7567,2550,0.0,1,481,5,4.0,116,0,1,0,0,0,1,0,0,Upper West Side
176,4965,1.0,1,814,1,7.0,89,1,0,0,0,0,0,0,0,Upper West Side
3382,2550,0.0,1,475,6,4.0,55,0,0,0,0,0,0,0,0,Midtown East
2100,6520,2.0,2,1286,43,4.0,8,1,0,0,0,0,0,0,0,Upper West Side
2097,4650,1.0,1,781,6,10.0,8,1,0,0,0,0,0,0,0,Battery Park City
8754,6850,2.0,2,1404,43,6.0,10,0,0,0,0,0,0,0,0,Battery Park City
3325,3400,1.0,1,602,7,29.0,39,1,0,0,0,0,0,0,0,Upper East Side
8544,2050,0.0,1,450,8,1.0,96,0,0,0,0,0,0,0,0,Midtown East
4539,2350,0.0,1,425,7,3.0,27,1,0,0,0,0,0,0,0,East Village
1473,16000,3.0,3,2408,5,31.0,3,0,0,0,0,0,0,0,0,Midtown East
9079,3428,1.0,1,595,9,6.0,86,1,0,0,0,0,0,0,0,Gramercy Park
1031,17900,3.0,2,3680,4,11.0,106,0,0,1,1,1,0,0,0,Midtown West
1551,9150,2.0,2,1410,5,6.0,2,0,0,0,0,0,0,0,0,Tribeca
1198,4020,1.0,1,750,3,22.0,15,1,0,0,0,0,0,0,0,Financial District
11187,1895,1.0,1,725,1,1.0,0,0,0,0,0,0,0,0,0,Washington Heights
5517,4330,1.0,1,664,2,18.0,13,1,0,0,0,0,0,0,0,Flatiron
6081,4430,1.0,1,884,5,26.0,17,1,0,0,0,0,0,0,0,Upper West Side
6918,4930,1.0,1,582,7,9.0,5,1,0,0,0,0,0,0,0,Chelsea
1752,6250,2.0,2,976,1,9.0,31,0,0,1,1,1,1,0,1,Flatiron
9842,1850,2.0,1,520,4,2.0,96,1,0,0,0,0,0,0,0,Hamilton Heights
7445,3950,0.0,1,600,2,6.0,77,1,1,0,1,0,0,0,0,Chelsea
9874,2850,0.0,1,450,3,12.0,30,1,0,0,0,0,0,0,0,Midtown
5442,5000,1.0,1,779,7,31.0,6,0,1,0,1,1,1,1,0,Midtown South
5454,6995,1.0,1,1000,4,3.0,116,0,0,0,0,1,0,0,0,Nolita
184,8500,2.0,2,1242,2,29.0,10,0,1,1,1,1,1,0,1,Chelsea
8419,2700,2.0,1,850,1,4.0,96,0,1,0,1,1,1,0,0,East Harlem
7835,3195,0.0,1,506,5,9.0,30,1,0,0,0,0,0,0,0,Upper East Side
2880,6400,1.0,1,756,1,3.0,11,0,0,0,0,0,0,0,0,Soho
3318,2900,1.0,1,750,4,2.0,61,1,0,0,1,1,1,0,0,Midtown East
7443,4000,1.0,1,725,2,38.0,29,0,0,1,1,1,0,1,0,Midtown
11286,8760,2.0,2,1386,4,32.0,11,0,1,1,1,1,1,0,1,Midtown East
5732,3720,0.0,1,818,4,11.0,47,1,0,0,0,0,0,0,0,Financial District
9236,5995,2.0,2,1206,2,19.0,120,1,0,0,1,1,1,0,1,Financial District
9101,9450,4.0,2,3000,2,8.0,111,1,0,0,0,1,1,0,0,Midtown
2936,7500,2.0,2,1236,1,8.0,29,1,0,0,1,1,1,0,1,Midtown West
3418,5700,1.0,1,693,3,3.0,56,0,0,0,0,0,0,0,0,Chelsea
4731,3500,1.0,1,717,5,14.0,10,0,0,0,0,1,0,0,0,Upper West Side
2510,8750,2.0,2,1339,43,33.0,8,1,0,1,1,1,1,0,1,Battery Park City
1672,20000,3.0,3,2400,10,57.0,27,0,1,0,0,1,0,0,0,Midtown East
10914,4850,3.0,2,1400,3,4.0,52,0,0,0,0,0,0,0,0,Midtown East
7314,16995,3.0,3,2153,5,12.0,37,1,0,0,1,0,0,0,0,Upper West Side
11175,2700,2.0,1,937,2,5.0,8,0,0,0,0,0,0,0,0,Washington Heights
6155,4625,2.0,2,915,3,6.0,15,1,0,0,0,0,0,0,0,Upper West Side
5242,4995,2.0,1,927,11,8.0,31,0,1,1,1,1,0,0,1,Upper East Side
5314,7011,2.0,2,1293,4,12.0,57,1,0,0,0,0,0,0,0,Upper East Side
2811,3950,1.0,1,841,2,12.0,85,1,0,1,1,1,0,0,0,Upper West Side
10712,4200,3.0,2,775,3,5.0,55,0,0,0,0,0,0,0,0,Chelsea
1839,4299,2.0,1,925,2,11.0,57,0,1,1,1,1,1,0,1,Gramercy Park
5063,12195,3.0,3,1789,4,22.0,7,1,0,0,0,0,0,0,0,Upper West Side
3319,5995,2.0,1,950,3,1.0,116,1,0,0,0,0,0,0,0,East Village
5610,3095,1.0,1,750,3,3.0,51,0,0,0,0,0,0,0,0,Upper East Side
3604,6350,3.0,2,1126,10,3.0,29,1,0,0,0,0,0,0,0,Midtown West
1613,3950,1.0,1,667,4,6.0,37,0,0,0,0,0,0,0,0,Midtown West
4160,2500,1.0,1,550,9,9.0,59,0,0,0,1,0,0,0,0,Upper East Side
4775,8950,2.0,2,2002,2,7.0,105,0,0,0,0,0,0,0,0,Chelsea
6270,2595,2.0,1,600,8,2.0,91,0,0,1,0,1,1,0,1,Upper East Side
5797,1700,1.0,1,780,3,2.0,90,0,0,0,0,0,0,0,0,Washington Heights
8911,2495,0.0,1,484,5,11.0,56,0,0,1,1,0,0,1,1,Midtown East
8633,4595,1.0,1,750,3,5.0,96,0,0,0,0,0,0,0,0,Greenwich Village
3734,3589,1.0,1,964,5,5.0,101,0,1,1,1,1,1,0,1,Upper East Side
9614,3250,1.0,1,700,8,6.0,15,0,1,1,0,1,1,0,0,Midtown East
337,5995,1.0,1,1100,3,4.0,105,0,1,0,1,1,0,0,0,Chelsea
9746,7509,2.0,2,1109,2,39.0,16,1,0,1,0,0,1,0,0,Flatiron
855,3200,0.0,1,541,2,2.0,105,0,1,0,1,1,0,0,0,Chelsea
6554,4390,1.0,1,885,2,37.0,9,0,0,0,0,0,0,0,0,Midtown West
3216,4525,3.0,1,900,7,8.0,38,1,0,0,0,0,0,0,0,Lower East Side
1903,8300,3.0,2,1400,5,4.0,30,0,0,0,0,0,0,0,0,Upper East Side
5127,2295,0.0,1,450,4,1.0,101,0,0,0,0,0,1,0,0,West Village
8604,4640,2.0,2,846,6,12.0,14,1,0,0,0,0,0,0,0,Midtown West
7406,7285,2.0,2,1350,9,5.0,86,1,0,0,0,0,0,0,0,Gramercy Park
5079,4575,1.0,1,730,3,14.0,89,1,0,1,1,1,0,0,1,Upper East Side
10518,6995,2.0,2,1306,2,8.0,28,1,0,1,0,1,1,1,0,Battery Park City
4134,2295,2.0,1,800,4,5.0,86,1,0,0,0,0,0,0,0,Washington Heights
3241,8995,3.0,2,1400,10,10.0,27,0,0,0,0,1,0,0,0,Chelsea
10709,3300,1.0,1,833,6,8.0,58,0,1,0,0,0,0,0,0,Midtown East
11298,3100,0.0,1,510,2,3.0,8,1,0,0,0,0,0,0,0,Midtown South
1105,3800,0.0,1,698,2,17.0,8,0,0,1,1,1,1,1,1,Financial District
11039,13500,2.0,2,1980,6,2.0,96,0,0,0,0,0,0,0,0,West Village
1687,3800,1.0,1,655,10,3.0,0,1,0,0,0,0,0,0,0,Midtown West
1892,4650,1.0,1,787,2,24.0,11,0,0,0,0,0,0,0,0,Midtown West
3700,4975,2.0,1,1040,2,26.0,86,1,1,1,1,1,0,0,1,Central Park South
9970,3650,1.0,1,750,8,7.0,33,0,0,0,0,0,0,0,0,Midtown East
7006,5250,1.0,1,1052,4,35.0,33,0,0,0,1,0,0,1,0,Midtown
9143,3650,1.0,1,650,2,2.0,54,0,0,0,0,0,0,0,0,Chelsea
1760,3800,1.0,1,800,2,3.0,89,0,0,0,0,0,0,0,0,Flatiron
2182,5999,2.0,2,1500,2,5.0,116,1,1,1,1,1,1,0,1,Financial District
7603,5740,2.0,2,1147,7,24.0,39,1,0,0,0,0,0,0,0,Midtown East
5802,3200,1.0,1,601,2,16.0,28,0,0,1,0,0,0,0,0,Midtown West
3121,18000,4.0,4,2712,1,27.0,89,1,0,0,0,0,0,0,0,Tribeca
3138,3125,1.0,1,744,6,2.0,116,0,0,1,1,1,1,0,0,Upper West Side
6909,3988,1.0,1,630,12,14.0,4,1,0,0,0,0,0,0,0,Midtown West
10027,5495,1.0,2,1060,2,17.0,34,0,1,0,1,0,0,0,0,Financial District
3886,3200,1.0,1,753,1,4.0,77,0,1,0,1,1,1,0,1,Chelsea
7860,5500,2.0,2,1175,2,5.0,65,0,0,0,1,0,0,0,0,Midtown
1849,9150,2.0,2,1266,1,8.0,89,1,0,0,0,0,0,0,0,Upper West Side
10409,3995,2.0,1,890,11,11.0,43,0,0,0,1,1,0,0,1,Upper East Side
3529,7000,3.0,2,1158,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
7134,8000,2.0,2,1075,3,11.0,10,0,1,0,1,1,0,0,1,Chelsea
4565,7900,2.0,2,1187,6,25.0,5,1,0,0,0,0,0,0,0,Battery Park City
3598,2750,0.0,1,626,12,4.0,11,0,0,0,0,0,0,0,0,Upper East Side
6136,3225,1.0,1,603,3,10.0,15,1,0,0,0,1,1,0,1,Upper West Side
2959,6350,2.0,2,1364,5,24.0,17,1,0,0,0,0,0,0,0,Upper West Side
7558,4500,1.0,1,840,3,9.0,94,0,1,0,1,1,0,0,0,Midtown South
6066,9500,3.0,2,1800,3,6.0,102,1,0,0,0,0,0,0,0,Upper West Side
3709,8980,2.0,2,1257,4,6.0,2,1,0,0,0,0,0,0,0,Upper West Side
536,6250,2.0,2,1100,2,20.0,89,0,0,0,0,0,0,0,0,Midtown
8035,5555,2.0,2,939,3,26.0,15,1,0,0,0,0,0,0,0,Financial District
2545,5500,2.0,2,1200,3,3.0,96,1,0,0,0,0,0,0,0,Financial District
5601,3760,1.0,1,884,10,21.0,27,1,0,0,0,0,0,0,0,Midtown East
832,4200,1.0,1,391,3,1.0,115,0,0,0,0,0,0,0,0,Soho
307,7500,3.0,3,1326,3,4.0,38,0,1,0,1,1,0,1,1,Upper East Side
2096,3850,1.0,1,847,2,25.0,13,1,0,0,0,0,0,0,0,Financial District
61,4300,1.0,1,606,2,48.0,6,1,0,1,0,0,0,1,0,Financial District
5463,3900,1.0,1,713,5,25.0,30,1,0,0,0,0,0,0,0,Upper East Side
10352,1900,1.0,1,700,4,3.0,116,1,0,0,0,0,0,0,0,East Harlem
2667,3399,2.0,1,750,6,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
6072,4195,1.0,1,670,5,3.0,37,1,0,0,0,0,0,0,0,Upper West Side
2300,5400,1.0,1,840,2,22.0,11,0,1,1,0,1,1,0,1,Midtown
